pl_name,pl_orbper,pl_orbsmax,st_mass,discoverymethod,disc_year
"TOI-1174 b",8.95348768300,0.0799400000,0.850000,"Transit",2024
"TOI-1180 b",9.68676037800,0.0807990000,0.750000,"Transit",2024
"TOI-1184 b",5.74843380300,0.0560270000,0.710000,"Transit",2024
"TOI-1194 b",2.31064460000,0.0340000000,0.983500,"Transit",2023
"TOI-1199 b",3.67146300000,0.0498800000,1.230000,"Transit",2024
"TOI-1203.01",25.50267200000,0.1632000000,0.886000,"Transit",2021
"Kepler-44 b",3.24672930000,0.0446000000,1.120000,"Transit",2011
"TOI-1221 b",91.68278000000,0.3870000000,0.930000,"Transit",2023
"HD 56414 b",29.04992000000,0.2290000000,1.890000,"Transit",2022
"TOI-1232 b",14.25600000000,0.1170000000,1.058000,"Transit",2026
"TOI-1238 c",3.29473600000,0.0370000000,0.590000,"Transit",2022
"TOI-1238 b",0.76459700000,0.0139000000,0.590000,"Transit",2022
"TOI-1244 b",6.40031648300,0.0606940000,0.730000,"Transit",2024
"HD 135694 b",15.92347556800,0.1246950000,1.020000,"Transit",2023
"TOI-1248 b",4.36015610000,0.0510000000,0.904200,"Transit",2024
"TOI-1249 b",13.07915100000,0.1090000000,1.006200,"Transit",2024
"TOI-1269 b",4.25299130000,0.0496000000,0.902700,"Transit",2024
"TOI-1273 b",4.63129600000,0.0549000000,1.060000,"Transit",2024
"Kepler-278 b",30.15560000000,0.2020000000,1.227000,"Transit",2014
"TOI-1279 b",9.61419000000,0.0850000000,0.878400,"Transit",2024
"TOI-1288 b",2.69982790000,0.0374000000,0.955200,"Transit",2022
"TOI-1294 b",3.91529200000,0.0510000000,1.157800,"Transit",2024
"TOI-1295 b",3.19688380000,0.0470000000,1.380000,"Transit",2024
"TOI-1301.01",6.09640720900,0.0598660000,0.770000,"Transit",2024
"TOI-1386 b",25.84010000000,0.1730000000,1.036300,"Transit",2024
"TOI-1408 b",4.42587000000,0.0577800000,1.312000,"Transit",2023
"TOI-1410.01",1.21687000000,0.0207000000,0.794100,"Transit",2024
"TOI-1416 b",1.06975680000,0.0190000000,0.798000,"Transit",2023
"TOI-1420 b",6.95610630000,0.0710000000,0.987000,"Transit",2023
"HD 235088 b",7.43413250000,0.0706000000,0.849000,"Transit",2023
"TOI-1437 b",18.84094200000,0.1400000000,1.100000,"Transit",2024
"TOI-1438 b",5.13967000000,0.0553000000,0.876000,"Transit",2025
"TOI-1438 c",9.42808900000,0.0830000000,0.876000,"Transit",2025
"TOI-1439 b",27.64400000000,0.1920000000,1.231300,"Transit",2024
"TOI-1443 b",23.54067800000,0.1470000000,0.766300,"Transit",2024
"Kepler-41 b",1.85555820000,0.0310100000,1.150000,"Transit",2011
"TOI-1448 b",8.11224500000,0.0567000000,0.372000,"Transit",2024
"TOI-1451 b",16.53794400000,0.1270000000,1.002200,"Transit",2024
"TOI-1452 b",11.06201000000,0.0610000000,0.249000,"Transit",2022
"TOI-1467 b",5.97114713000,0.0507480000,0.489000,"Transit",2024
"TOI-1468 c",15.53247700000,0.0860800000,0.352700,"Transit",2022
"TOI-1468 b",1.88052010000,0.0210700000,0.352700,"Transit",2022
"TOI-1470 b",2.52709300000,0.0285000000,0.471000,"Transit",2023
"HIP 9618 b",20.77285800000,0.1450000000,0.942000,"Transit",2023
"HIP 9618 c",52.56363000000,0.2690000000,0.942000,"Transit",2023
"TOI-1472 b",6.36338574000,0.0640000000,0.870000,"Transit",2024
"HD 6061 b",5.25490000000,0.0600000000,1.026900,"Transit",2023
"Kepler-275 c",16.08813400000,0.1320000000,,"Transit",2014
"TOI-1533 b",3.64579740000,0.0445000000,0.880000,"Transit",2026
"TOI-1630.01",12.05573473300,0.1011510000,0.950000,"Transit",2024
"TOI-1648 b",7.33160200000,0.0694000000,0.830000,"Transit",2025
"TOI-1659.01",5.87755632800,0.0657570000,1.100000,"Transit",2024
"TOI-1669 c",2.68005350000,0.0376000000,0.986700,"Transit",2024
"TOI-1680 b",4.80263450000,0.0314400000,0.179800,"Transit",2023
"TOI-1683.01",3.05753560000,0.0365075930,0.694661,"Transit",2024
"TOI-1691 b",16.73688893500,0.1293650000,1.030000,"Transit",2024
"TOI-1694 b",3.77013890000,0.0445000000,0.828000,"Transit",2023
"TOI-1695 b",3.13427910000,0.0335480000,0.513000,"Transit",2022
"TOI-1716.01",8.08237655400,0.0804960000,1.070000,"Transit",2024
"TOI-1723 b",13.72701264300,0.1134960000,1.040000,"Transit",2024
"LHS 1903 c",6.22618500000,0.0538700000,0.538000,"Transit",2026
"LHS 1903 b",2.15550980000,0.0265600000,0.538000,"Transit",2026
"LHS 1903 d",12.56628700000,0.0860400000,0.538000,"Transit",2026
"TOI-1736 b",7.07307600000,0.0730000000,1.037300,"Transit",2023
"TOI-1739 b",8.30334140600,0.0738720000,0.780000,"Transit",2024
"TOI-1742 b",21.26908400000,0.1540000000,1.086100,"Transit",2024
"TOI-1743 b",4.26604600000,0.0358900000,0.339000,"Transit",2025
"TOI-1744.01",22.34170292700,0.1640860000,1.180000,"Transit",2024
"TOI-1751 b",37.46852000000,0.2150000000,0.938200,"Transit",2024
"TOI-1752 b",0.93518610000,0.0162400000,0.524000,"Transit",2026
"TOI-1752 c",32.71443000000,0.1614000000,0.524000,"Transit",2026
"TOI-1753 b",5.38461040000,0.0590000000,0.948300,"Transit",2024
"TOI-1758 b",20.70507468500,0.1414090000,0.880000,"Transit",2024
"TOI-1768.01",7.33770364900,0.0763810000,1.100000,"Transit",2024
"TOI-1772.01",8.05424687400,0.0783750000,0.990000,"Transit",2024
"TOI-1775 b",10.24055490000,0.0800000000,0.921800,"Transit",2024
"TOI-1776 b",2.79986800000,0.0378000000,0.919600,"Transit",2024
"TOI-1777.01",14.65011197400,0.1194660000,1.060000,"Transit",2024
"HD 77946 b",6.52736300000,0.0730000000,1.197300,"Transit",2024
"TOI-1782.01",4.98764102800,0.0502400000,0.680000,"Transit",2024
"TOI-1782.02",1.82902422700,0.0257390000,0.680000,"Transit",2024
"TOI-1794 b",8.76552800000,0.0820000000,0.969800,"Transit",2024
"TOI-1798.01",8.02152233100,0.0749840000,0.870000,"Transit",2024
"TOI-1798.02",0.43781182200,0.0107890000,0.870000,"Transit",2024
"TOI-1799 b",7.09457086500,0.0725020000,1.010000,"Transit",2024
"TOI-1803 c",12.88577900000,0.0970000000,0.756000,"Transit",2025
"TOI-1803 b",6.29328700000,0.0600000000,0.756000,"Transit",2025
"TOI-1806.01",15.14546930000,0.0877350440,0.392935,"Transit",2024
"TOI-1811 b",3.71307650000,0.0438900000,0.817000,"Transit",2023
"TOI-1820 b",4.86067400000,0.0610000000,1.040000,"Transit",2022
"TOI-1823 b",38.80000000000,0.2120000000,0.841400,"Transit",2024
"TOI-1824 b",22.80853300000,0.1510000000,0.880100,"Transit",2024
"TOI-1836 b",20.38079900000,0.1597000000,1.307000,"Transit",2024
"TOI-1836 c",1.77274710000,0.0308900000,1.251800,"Transit",2024
"TOI-1846 b",3.93067370000,0.0364600000,0.418000,"Transit",2025
"TOI-1853 b",1.24362580000,0.0213000000,0.837000,"Transit",2023
"TOI-1855 b",1.36414864000,0.0239800000,0.987000,"Transit",2024
"TOI-1859 b",63.48347000000,0.3370000000,1.287000,"Transit",2023
"TOI-1883 b",4.50800000000,0.0423000000,0.495000,"Transit",2024
"TOI-1898 b",45.52234000000,0.2690000000,1.248400,"Transit",2024
"TOI-1937 A b",0.94667944000,0.0193200000,1.072000,"Transit",2023
"TOI-1994 b",4.03371420000,0.0613000000,1.860000,"Transit",2024
"TOI-2000 c",9.12705500000,0.0878000000,1.082000,"Transit",2023
"TOI-2000 b",3.09833000000,0.0427100000,1.082000,"Transit",2023
"TOI-2005 b",17.30590400000,0.1600000000,1.590000,"Transit",2025
"TOI-2010 b",141.83402500000,0.5516000000,1.112000,"Transit",2023
"TOI-2015 b",3.34823700000,0.0293220000,0.304100,"Transit",2023
"TOI-2019 b",15.34440000000,0.1280000000,1.183200,"Transit",2024
"TOI-2025 b",8.87209820000,0.0892000000,1.199000,"Transit",2022
"TOI-2031 A b",5.71548654000,0.0660000000,1.174000,"Transit",2025
"KOI-217 b",3.90512000000,0.0477000000,0.950000,"Transit",2010
"TOI-2068 b",7.76891500000,0.0632000000,0.559000,"Transit",2024
"TOI-2084 b",6.07842470000,0.0500600000,0.453000,"Transit",2023
"TOI-2088 b",124.72997000000,0.4720000000,0.902700,"Transit",2024
"TOI-2093 c",53.81149000000,0.2570000000,0.745000,"Transit",2025
"TOI-2094 b",18.79319300000,0.1360000000,0.425000,"Transit",2026
"TOI-2095 b",17.66484000000,0.1010000000,0.440000,"Transit",2023
"TOI-2095 c",28.17232000000,0.1370000000,0.440000,"Transit",2023
"TOI-2096 b",3.11906330000,0.0250000000,0.231000,"Transit",2023
"TOI-2096 c",6.38784000000,0.0400000000,0.231000,"Transit",2023
"TOI-2107 b",2.45454670000,0.0351500000,0.961000,"Transit",2024
"TOI-2120 b",5.79981640000,0.0377000000,0.211000,"Transit",2024
"TOI-2128 b",16.34136000000,0.1270000000,1.025100,"Transit",2024
"TOI-2133 b",3.82664720000,0.0410000000,0.644000,"Transit",2026
"TOI-2134 b",9.22920050000,0.0780000000,0.744000,"Transit",2023
"TOI-2134 c",95.50000000000,0.3710000000,0.744000,"Transit",2023
"TOI-2141 b",18.26160800000,0.1322000000,0.896000,"Transit",2023
"Kepler-422 b",7.89144830000,0.0820000000,1.150000,"Transit",2014
"TOI-2145 b",10.26112800000,0.1117000000,1.710000,"Transit",2023
"TOI-2147 b",26.20518000000,0.1720000000,0.990000,"Transit",2026
"TOI-2152 A b",3.37735120000,0.0506400000,1.516000,"Transit",2023
"TOI-2154 b",3.82408010000,0.0513000000,1.233000,"Transit",2023
"TOI-2158 b",8.60077000000,0.0750000000,1.120000,"Transit",2022
"Kepler-293 b",19.25419600000,0.1440000000,,"Transit",2014
"TOI-2169 A b",8.21482820000,0.0896000000,1.420000,"Transit",2025
"Kepler-292 f",20.83423700000,0.1410000000,,"Transit",2014
"TOI-2193 A b",2.12257350000,0.0331900000,1.082000,"Transit",2022
"TOI-2196 b",1.19472680000,0.0223400000,1.032000,"Transit",2022
"TOI-2207 b",8.00196800000,0.0854000000,1.296000,"Transit",2022
"Kepler-291 b",3.54651100000,0.0470000000,,"Transit",2014
"TOI-2211.01",3.09268675700,0.0401100000,0.900000,"Transit",2024
"TOI-2236 b",3.53159020000,0.0500900000,1.343000,"Transit",2022
"Kepler-290 c",36.77031000000,0.2050000000,,"Transit",2014
"Kepler-423 b",2.68432850000,0.0358500000,0.850000,"Transit",2014
"Kepler-1987 d",5.64491415400,0.0571000000,0.799000,"Transit",2023
"TOI-2266 b",2.32631800000,0.0200000000,0.230000,"Transit",2024
"TOI-2267 c",3.49504120000,0.0263000000,0.171000,"Transit",2025
"TOI-2267 b",2.28909000000,0.0205000000,0.171000,"Transit",2025
"TOI-2274 b",2.67963000000,0.0500000000,0.612000,"Transit",2024
"TOI-2295 b",30.03330200000,0.1992000000,1.168000,"Transit",2024
"TOI-2322 c",20.22552800000,0.1362000000,0.703000,"Transit",2025
"TOI-2322 b",11.30717000000,0.0924000000,0.703000,"Transit",2025
"TOI-2328 b",17.10197000000,0.1270000000,0.950000,"Transit",2025
"TOI-2338 b",22.65398000000,0.1580000000,0.990000,"Transit",2023
"TOI-2345 b",1.05285730000,0.0170500000,0.727000,"Transit",2025
"TOI-2345 c",21.06430200000,0.1257000000,0.727000,"Transit",2025
"TOI-2346 b",3.33120290000,0.0473000000,1.271000,"Transit",2025
"TOI-2364 b",4.01975170000,0.0487100000,0.954000,"Transit",2023
"TOI-2368 b",5.17500730000,0.0564900000,0.897000,"Transit",2024
"TOI-2373 b",13.33668000000,0.1120000000,1.041000,"Transit",2023
"TOI-2374 b",4.31361930000,0.0481800000,0.802000,"Transit",2024
"TOI-2379 b",5.46938270000,0.0526300000,0.645000,"Transit",2024
"TOI-2382 b",4.66120610000,0.0590000000,1.260000,"Transit",2025
"TOI-2384 b",2.13570304000,0.0279300000,0.635000,"Transit",2024
"TOI-2407 b",2.70296900000,0.0330000000,0.548000,"Transit",2025
"TOI-2416 b",8.27547900000,0.0831000000,1.118000,"Transit",2023
"TOI-2420 b",5.84264100000,0.0684000000,1.158000,"Transit",2024
"TOI-2421 b",4.34740320000,0.0543000000,1.131000,"Transit",2022
"TOI-2431 b",0.22419578000,0.0063000000,0.661000,"Transit",2026
"TOI-2447 b",69.33684000000,0.3470000000,1.034000,"Transit",2024
"TOI-2449 b",106.14468000000,0.4500000000,1.079000,"Transit",2025
"TOI-2458 b",3.73659000000,0.0482000000,1.050000,"Transit",2024
"TOI-2485 b",11.23479000000,0.1093000000,1.163000,"Transit",2024
"TOI-2497 b",10.65566900000,0.1166000000,1.859000,"Transit",2023
"TOI-2498 b",3.73825200000,0.0491000000,1.120000,"Transit",2023
"TOI-2524 b",7.18585000000,0.0730000000,1.007000,"Transit",2023
"TOI-2525 b",23.28560000000,0.1511000000,0.849000,"Transit",2023
"TOI-2525 c",49.25190000000,0.2490000000,0.849000,"Transit",2023
"TOI-2529 b",64.59490000000,0.3270000000,1.110000,"Transit",2024
"TIC 52059926 b",175.53200000000,0.5530000000,0.730000,"Transit",2026
"TOI-2537 b",94.10220000000,0.3715000000,0.771000,"Transit",2024
"Kepler-43 b",3.02409490000,0.0460000000,1.320000,"Transit",2011
"TOI-2567 b",5.98394400000,0.0672000000,1.130000,"Transit",2022
"TOI-2570 b",2.98876150000,0.0414500000,1.063000,"Transit",2022
"TOI-2580 b",3.39775000000,0.0480000000,1.330000,"Transit",2024
"TOI-2583 A b",4.52072650000,0.0571000000,1.215000,"Transit",2023
"TOI-2587 A b",5.45664000000,0.0635000000,1.150000,"Transit",2023
"TOI-2589 b",61.62770000000,0.3000000000,0.930000,"Transit",2023
"Kepler-303 b",1.93705500000,0.0240000000,,"Transit",2014
"TOI-2641 b",4.88097400000,0.0607000000,1.160000,"Transit",2023
"TOI-2714 b",2.49938700000,0.0360000000,1.070000,"Transit",2024
"NGTS-31 b",4.16273400000,0.0640000000,0.960000,"Transit",2025
"TOI-2768 b",1.50801000000,0.0270000000,0.630000,"Transit",2024
"KOI-13 b",1.76358800000,0.0364100000,1.720000,"Transit",2011
"TOI-2796 b",4.80849830000,0.0569000000,1.063000,"Transit",2023
"TOI-2803 A b",1.96229325000,0.0318500000,1.118000,"Transit",2023
"TOI-2818 b",4.03970900000,0.0493000000,0.977000,"Transit",2023
"TOI-2842 b",3.55140580000,0.0475000000,1.135000,"Transit",2023
"TOI-2876 b",6.29964310000,0.0654000000,0.939000,"Transit",2025
"TOI-2886 b",1.60200105000,0.0287100000,1.229000,"Transit",2025
"Kepler-302 c",127.28218400000,0.5030000000,,"Transit",2014
"TOI-2969 b",1.82371460000,0.0261000000,0.710000,"Transit",2025
"Kepler-102 e",16.14569940000,0.1162000000,0.803000,"Transit",2013
"TOI-2977 b",2.35056140000,0.0338600000,0.936000,"Transit",2023
"TOI-2981 b",3.60150100000,0.0480000000,1.030000,"Transit",2024
"TOI-2986 b",3.27836620000,0.0448900000,1.122000,"Transit",2025
"TOI-2989 b",3.12283200000,0.0384000000,0.770000,"Transit",2025
"TOI-2992 b",3.00781200000,0.0434000000,1.210000,"Transit",2025
"TOI-3023 b",3.90149710000,0.0505000000,1.120000,"Transit",2023
"Kepler-419 b",69.75460000000,0.3700000000,1.390000,"Transit",2014
"TOI-3071 b",1.26693800000,0.0249000000,1.290000,"Transit",2024
"TOI-3135 b",3.70655850000,0.0475600000,1.044000,"Transit",2025
"TOI-3160 A b",3.97128100000,0.0505000000,1.088000,"Transit",2025
"NGTS-27 b",3.37041810000,0.0446000000,1.070000,"Transit",2024
"TOI-3235 b",2.59261842000,0.0270900000,0.393900,"Transit",2023
"TOI-3261 b",0.88313310000,0.0171400000,0.861000,"Transit",2024
"Kepler-125 b",4.16438900000,0.0410000000,,"Transit",2014
"TOI-3288 b",1.43386470000,0.0228500000,0.643000,"Transit",2025
"TOI-3321 b",3.65251450000,0.0470000000,1.041000,"Transit",2024
"TOI-3331 A b",2.01802310000,0.0314400000,1.016000,"Transit",2022
"TOI-3353.01",4.66579650000,0.0601182180,1.332089,"Transit",2024
"TOI-3364 b",5.87689180000,0.0675000000,1.186000,"Transit",2023
"TOI-3457 b",32.60026800000,0.2001000000,1.040000,"Transit",2026
"TOI-3464 b",3.65155680000,0.0515000000,1.363000,"Transit",2025
"TOI-3474 b",3.87951050000,0.0502000000,1.121000,"Transit",2025
"TOI-3486 b",2.21778105000,0.0313800000,0.837000,"Transit",2025
"TOI-3523 A b",2.30458952000,0.0355900000,1.131000,"Transit",2025
"Kepler-304 b",3.29570900000,0.0390000000,,"Transit",2014
"TOI-3540 A b",3.11999900000,0.0428900000,1.081000,"Transit",2022
"TOI-3568 b",4.41796500000,0.0485000000,0.780000,"Transit",2024
"TOI-3593 b",3.82128670000,0.0481000000,1.015000,"Transit",2025
"Kepler-306 c",7.24019300000,0.0670000000,,"Transit",2014
"TOI-3664 b",3.29748390000,0.0431000000,0.980000,"Transit",2026
"TOI-3682 b",3.34624060000,0.0480000000,1.320000,"Transit",2025
"Kepler-17 b",1.48571080000,0.0259100000,1.040000,"Transit",2011
"TOI-3688 A b",3.24607500000,0.0456000000,1.199000,"Transit",2023
"TOI-3693 b",9.08851600000,0.0813000000,0.867000,"Transit",2022
"Kepler-87 b",114.73635000000,0.4810000000,1.100000,"Transit",2013
"TOI-3757 b",3.43875300000,0.0384500000,0.640000,"Transit",2022
"Kepler-896 c",29.54225660000,0.1792000000,0.877000,"Transit",2023
"TOI-3785 b",4.67473730000,0.0430000000,0.520000,"Transit",2023
"Kepler-107 e",14.74914300000,0.1263800000,1.238000,"Transit",2014
"WASP-194 b",3.18338700000,0.0470000000,1.290000,"Transit",2025
"TOI-3807 b",2.89897270000,0.0421000000,1.181000,"Transit",2023
"TOI-3819 b",3.24431410000,0.0461100000,1.242000,"Transit",2023
"TOI-3837 b",11.88865000000,0.0990000000,0.890000,"Transit",2025
"TOI-3856 b",2.04360352000,0.0325000000,1.096000,"Transit",2025
"TOI-3862 b",1.55745774000,0.0253900000,0.900000,"Transit",2026
"TOI-3877 b",4.12359600000,0.0529000000,1.160000,"Transit",2025
"TOI-3884 b",4.54458280000,0.0361000000,0.298000,"Transit",2022
"TOI-3894 b",4.33454000000,0.0535400000,1.138000,"Transit",2024
"Kepler-308 b",9.69492800000,0.0900000000,,"Transit",2014
"TOI-3912 b",3.49362640000,0.0463000000,1.088000,"Transit",2023
"TOI-3919 b",7.43323400000,0.0795000000,1.208000,"Transit",2024
"Kepler-309 b",5.92365300000,0.0590000000,,"Transit",2014
"Kepler-310 c",56.47542000000,0.2810000000,,"Transit",2014
"KOI-1599.01",20.44150000000,0.1472800000,1.020000,"Transit",2019
"TOI-3976 A b",6.60766200000,0.0743000000,1.254000,"Transit",2023
"TOI-3980 b",3.60892540000,0.0494000000,1.240000,"Transit",2025
"TOI-3984 A b",4.35332600000,0.0410000000,0.490000,"Transit",2023
"TOI-4010 c",5.41465400000,0.0580000000,0.880000,"Transit",2023
"TOI-4010 d",14.70886000000,0.1130000000,0.880000,"Transit",2023
"TOI-4010 b",1.34833500000,0.0229000000,0.880000,"Transit",2023
"TOI-4034 b",1.80209320000,0.0328900000,1.190000,"Transit",2026
"Kepler-311 b",9.17609200000,0.0870000000,,"Transit",2014
"WASP-195 b",5.05192800000,0.0630000000,1.300000,"Transit",2025
"Kepler-275 b",10.30068200000,0.0980000000,,"Transit",2014
"TOI-4087 b",3.17748350000,0.0446900000,1.178000,"Transit",2023
"Kepler-424 b",3.31186440000,0.0440000000,1.010000,"Transit",2014
"Kepler-276 b",14.12841000000,0.1190000000,,"Transit",2014
"Kepler-278 c",51.11100000000,0.2870000000,1.227000,"Transit",2014
"Kepler-279 b",12.30968100000,0.1120000000,,"Transit",2014
"TOI-4127 b",56.39870000000,0.3030000000,1.230000,"Transit",2023
"TOI-4137 b",3.80161220000,0.0522200000,1.313000,"Transit",2022
"Kepler-56 b",10.50160000000,0.1028000000,1.320000,"Transit",2012
"TOI-4145 A b",4.06644280000,0.0482300000,0.905000,"Transit",2023
"TOI-4153 b",4.61741410000,0.0631100000,1.572000,"Transit",2024
"Kepler-284 c",37.51445600000,0.2130000000,,"Transit",2014
"Kepler-286 c",3.46809500000,0.0420000000,,"Transit",2014
"Kepler-287 b",20.34219900000,0.1450000000,,"Transit",2014
"TOI-4184 b",4.90198040000,0.0336000000,0.210900,"Transit",2023
"HD 35843 c",46.96220000000,0.2500000000,0.940000,"Transit",2025
"Kepler-110 b",12.69111200000,0.1070000000,,"Transit",2014
"Kepler-290 b",14.58934700000,0.1100000000,,"Transit",2014
"TOI-4201 b",3.58191940000,0.0400000000,0.610000,"Transit",2023
"Kepler-292 d",7.05567900000,0.0680000000,,"Transit",2014
"TOI-4214 b",3.49138850000,0.0501800000,1.382000,"Transit",2025
"Kepler-294 b",3.70121200000,0.0480000000,,"Transit",2014
"Kepler-296 d",19.85029100000,0.1180000000,0.498000,"Transit",2014
"Kepler-297 c",74.92013700000,0.3360000000,,"Transit",2014
"Kepler-302 b",30.18410400000,0.1930000000,,"Transit",2014
"Kepler-306 b",4.64618600000,0.0500000000,,"Transit",2014
"NGTS-24 b",3.46787960000,0.0479000000,1.260000,"Transit",2022
"Kepler-309 c",105.35638300000,0.4010000000,,"Transit",2014
"LP 890-9 b",2.72990250000,0.0187500000,0.118000,"Transit",2022
"Kepler-65 b",2.15491000000,0.0350000000,1.250000,"Transit",2012
"TOI-4311 c",15.07042500000,0.1116000000,0.816000,"Transit",2026
"TOI-4311 b",0.99027380000,0.0181700000,0.816000,"Transit",2026
"TOI-4336 A b",16.33635100000,0.0849000000,0.306000,"Transit",2024
"Kepler-119 c",4.12510300000,0.0490000000,,"Transit",2014
"TOI-4342 b",5.53825920000,0.0519000000,0.587000,"Transit",2023
"TOI-4342 c",10.68866200000,0.0804000000,0.587000,"Transit",2023
"Kepler-121 c",41.00801100000,0.2160000000,,"Transit",2014
"TOI-4364 b",5.42401900000,0.0475300000,0.487000,"Transit",2025
"Kepler-130 b",8.45745800000,0.0790000000,,"Transit",2014
"TOI-4377 b",4.37808100000,0.0579000000,1.360000,"Transit",2023
"Kepler-133 b",8.12997600000,0.0830000000,,"Transit",2014
"TOI-4406 b",30.08364000000,0.2010000000,1.190000,"Transit",2023
"Kepler-149 d",160.01803200000,0.5710000000,,"Transit",2014
"Kepler-152 c",88.25505500000,0.3560000000,,"Transit",2014
"Kepler-153 c",46.90232000000,0.2370000000,,"Transit",2014
"TOI-4438 b",7.44628000000,0.0534000000,0.368000,"Transit",2024
"TOI-4443.01",1.84985670000,0.0299626450,1.049133,"Transit",2024
"Kepler-553 c",328.24017000000,0.8980000000,0.889000,"Transit",2016
"Kepler-157 b",1.73234200000,0.0280000000,,"Transit",2014
"TOI-4463 A b",2.88071980000,0.0403600000,1.056000,"Transit",2023
"TOI-4465 b",101.94054000000,0.4160000000,0.930000,"Transit",2025
"TOI-4487 A b",3.95407090000,0.0544800000,1.378000,"Transit",2025
"Ross 176 b",5.00663380000,0.0464000000,0.577000,"Transit",2025
"Kepler-160 b",4.30939700000,0.0551100000,,"Transit",2014
"TOI-4495 c",5.18553000000,0.0632300000,1.247000,"Transit",2024
"TOI-4495 b",2.56699000000,0.0395700000,1.247000,"Transit",2026
"Kepler-162 b",6.91979800000,0.0690000000,,"Transit",2014
"TOI-4504 c",82.97213000000,0.3569000000,0.890000,"Transit",2024
"TOI-4504 b",2.42614000000,0.0339200000,0.890000,"Transit",2024
"TOI-4507 b",104.61611000000,0.4560000000,1.110000,"Transit",2025
"Kepler-164 d",28.98676900000,0.1870000000,,"Transit",2014
"TOI-4515 b",15.26644600000,0.1180000000,0.949000,"Transit",2024
"HD 20329 b",0.92611800000,0.0180000000,0.900000,"Transit",2022
"Kepler-167 e",1071.23205000000,1.8830000000,0.777000,"Transit",2016
"TOI-4551 b",9.95581000000,0.0994000000,1.310000,"Transit",2023
"TOI-4552 b",0.30110032000,0.0056255000,0.261900,"Transit",2026
"Kepler-168 b",4.42539100000,0.0560000000,,"Transit",2014
"TOI-4559 b",3.96599100000,0.0359000000,0.392000,"Transit",2024
"Kepler-176 b",5.43307400000,0.0580000000,,"Transit",2014
"Kepler-178 d",96.67898800000,0.3970000000,,"Transit",2014
"TOI-4600 b",82.68690000000,0.3490000000,0.890000,"Transit",2023
"TOI-4602.01",3.98129990000,0.0474700000,0.900000,"Transit",2024
"TOI-4603 b",7.24599000000,0.0888000000,1.765000,"Transit",2023
"Kepler-181 b",3.13787300000,0.0400000000,,"Transit",2014
"TOI-4633 c",271.94450000000,0.8470000000,1.100000,"Transit",2024
"TOI-4638.01",10.28391878700,0.0930130000,1.020000,"Transit",2024
"TOI-4641 b",22.09341000000,0.1730000000,1.410000,"Transit",2023
"Kepler-183 b",5.68794500000,0.0640000000,,"Transit",2014
"Kepler-193 c",50.69749400000,0.2860000000,,"Transit",2014
"TOI-4666 b",2.90891650000,0.0340000000,0.576000,"Transit",2025
"WASP-116 b",6.61320000000,0.0650000000,1.250000,"Transit",2025
"Kepler-194 b",2.09228100000,0.0320000000,,"Transit",2014
"Kepler-199 c",67.09340800000,0.3160000000,,"Transit",2014
"Kepler-207 b",1.61186500000,0.0290000000,,"Transit",2014
"TIC 9344899 b",8.58215660000,0.0815000000,0.980000,"Transit",2026
"Kepler-214 b",15.66054400000,0.1300000000,,"Transit",2014
"Kepler-218 b",3.61933700000,0.0460000000,,"Transit",2014
"Kepler-219 c",22.71461300000,0.1650000000,,"Transit",2014
"TOI-4734 b",6.23563300000,0.0740000000,1.391000,"Transit",2025
"Kepler-224 d",11.34939300000,0.0890000000,,"Transit",2014
"Kepler-225 b",6.73897500000,0.0560000000,,"Transit",2014
"Kepler-124 c",13.82137500000,0.1000000000,,"Transit",2014
"Kepler-226 b",3.94099700000,0.0470000000,,"Transit",2014
"TOI-4773 b",1.74528510000,0.0321600000,1.452000,"Transit",2025
"Kepler-227 c",54.41869400000,0.2900000000,,"Transit",2014
"TOI-4791 b",4.28088000000,0.0555000000,1.242000,"Transit",2023
"Kepler-232 c",11.37934900000,0.1010000000,,"Transit",2014
"TOI-4794 b",3.56581160000,0.0492000000,1.250000,"Transit",2025
"Kepler-235 d",20.06054800000,0.1220000000,,"Transit",2014
"Kepler-53 d",9.75196200000,0.0910000000,,"Transit",2014
"Kepler-238 d",13.23354900000,0.1150000000,,"Transit",2014
"Kepler-240 b",4.14449500000,0.0480000000,,"Transit",2014
"Kepler-241 c",36.06597800000,0.1890000000,,"Transit",2014
"Kepler-242 c",14.49648100000,0.1090000000,,"Transit",2014
"TOI-4860 b",1.52275910000,0.0180800000,0.340000,"Transit",2023
"NGTS-30 b",98.29838000000,0.4080000000,0.940000,"Transit",2024
"Kepler-244 d",20.05040100000,0.1400000000,,"Transit",2014
"Kepler-68 b",5.39875259000,0.0613500000,1.057000,"Transit",2013
"Kepler-249 b",3.30653900000,0.0350000000,,"Transit",2014
"Kepler-254 c",12.41218300000,0.1050000000,,"Transit",2014
"Kepler-31 c",42.63180000000,0.2600000000,1.210000,"Transit",2011
"TOI-4914 b",10.60057000000,0.0980000000,1.030000,"Transit",2024
"Kepler-42 c",0.45328509000,0.0060000000,0.130000,"Transit",2011
"TOI-4940 b",25.86781100000,0.1650000000,1.012000,"Transit",2025
"TOI-4961 b",7.47918200000,0.0726000000,0.912000,"Transit",2025
"Kepler-15 b",4.94278200000,0.0571400000,1.018000,"Transit",2011
"Kepler-268 c",83.44639300000,0.3910000000,,"Transit",2014
"BD-14 3065 b",4.28897310000,0.0656000000,1.410000,"Transit",2024
